#QM    interpInQMgrid400k    MM
0.196645 0.201122 0.136457
-1.154797 -1.099419 -0.446692
1.043647 0.696780 0.661556
0.693970 0.660464 0.061727
0.042674 0.037628 -0.007925
-0.188133 -0.232856 -0.093795
-0.387052 -0.306641 -0.140191
0.362517 0.373729 0.122718
0.072710 0.033709 0.134762
1.146054 0.966230 0.406651
0.207802 0.392737 0.029148
-0.188970 -0.154415 -0.123198
0.240397 0.167505 0.147762
-0.361315 -0.344368 -0.131349
-0.527756 -0.563544 -0.321719
-0.208076 -0.198867 -0.041777
-1.448817 -1.294202 -0.800755
-1.055749 -0.808006 -0.197346
0.858319 0.762266 0.383614
-0.180980 -0.174146 -0.105161
0.373693 0.318909 0.167489
0.037027 -0.042128 0.023611
-1.220921 -1.189959 -0.401777
0.023148 0.051025 0.317881
-0.054273 -0.086821 -0.343409
0.379516 0.421251 0.283412
0.131122 -0.126202 0.150657
0.841929 0.711207 0.350955
-0.771447 -0.964697 -0.250612
0.112429 0.133596 -0.272110
-0.006347 0.238750 -0.079877
0.285389 0.428414 0.107459
0.061282 0.243040 0.118271
0.375695 0.423724 0.127594
8.376029 8.324064 1.553271
21.090425 20.592718 6.526740
-12.779809 -12.676507 -2.145822
0.229422 0.265440 0.255397
-0.209132 -0.226775 -0.174379
-0.568843 -0.604355 -0.284003
31.859873 32.028476 1.626032
5.932373 6.106376 1.859015
14.058570 14.060829 0.114380
0.221768 0.126049 -0.078255
1.325390 1.191186 0.254641
-2.675513 -2.264160 -1.143473
-0.983221 -1.015320 -0.485890
-0.241125 -0.450725 -0.231937
0.359754 0.299789 0.256575
-0.389516 -0.469073 -0.107523
-0.734425 -0.710637 -0.286153
0.315227 0.145541 0.108358
-0.691008 -0.584684 -0.616388
-3.085666 -2.886148 -0.834137
0.917190 1.003730 0.537436
-29.802714 -29.672598 -0.394126
12.506172 12.372885 0.661968
22.515470 22.442799 -0.743470
0.090493 0.064905 0.041968
-0.078112 -0.040068 -0.044180
-0.122885 -0.174441 -0.063119
0.165029 0.138110 0.096166
-0.256000 -0.308822 -0.098891
0.108420 0.158906 0.032137
0.294390 0.129541 0.170353
0.127797 0.045914 0.095658
0.325758 0.240652 0.184783
0.271958 0.253564 0.094351
-0.000773 0.035760 -0.018670
-0.267631 -0.249232 -0.147925
0.077115 0.122815 0.044795
0.007183 0.049696 0.023262
0.046981 0.085168 0.027656
-0.213035 -0.185663 0.249813
0.017219 -0.006397 -0.451432
-1.729153 -1.662094 -0.196919
-0.081763 -0.064980 -0.050302
-0.003903 0.007902 0.009699
0.105577 0.117846 0.043008
0.016817 0.091015 0.019334
0.176486 0.105091 0.085662
-0.049385 -0.051602 -0.019655
0.061026 0.061172 0.035956
-0.090938 -0.018028 -0.015016
-0.077604 -0.071683 -0.039344
-0.080420 -0.163800 -0.054396
0.441515 0.326960 0.194780
0.148353 0.100714 0.072812
-0.046581 0.119891 -0.053730
0.603108 0.595982 0.251164
0.483030 0.541086 0.094397
0.100757 0.114951 0.087004
0.276108 0.271114 0.120342
0.372904 0.315463 0.151758
0.091620 0.063630 0.048491
0.034181 0.042273 0.005662
-0.068028 -0.038684 -0.037972
-0.982116 -0.896560 -0.122628
0.494255 0.694780 0.128935
0.058240 0.206754 -0.128024
0.596111 0.465720 0.277824
-1.055408 -0.967509 -0.445402
0.777329 0.663372 0.229476
0.108622 0.159961 0.102170
0.054081 0.089547 0.035924
-0.020250 -0.027196 -0.062794
-30.687112 -30.611472 -5.096857
-3.087503 -3.111080 -1.072540
-25.842343 -25.778719 -4.181549
-0.136159 -0.109343 -0.057027
-0.154002 -0.109244 -0.029822
0.002214 -0.020243 -0.014250
0.027151 0.090731 -0.066579
0.323028 0.374335 -0.132556
1.093558 0.918030 0.473215
31.529282 31.570353 6.662960
4.232385 4.245259 -0.569597
16.153796 16.275743 2.360675
0.532955 0.580255 -0.310565
-1.332029 -1.366555 -0.225027
-0.307681 -0.145867 -0.498704
-0.186767 -0.270349 -0.088732
-0.110355 -0.082575 -0.002176
0.110837 0.161369 0.052742
0.762736 1.663400 -0.768898
4.166869 4.025193 1.003341
0.692124 0.047652 0.495880
0.286626 0.240709 -0.238249
1.407909 1.579313 0.578141
-1.242444 -1.147837 -0.718953
2.075485 2.023285 0.518436
0.833669 0.810098 -0.611321
-0.750590 -0.702946 -0.301410
-0.061852 -0.035857 -0.048860
0.084962 0.068785 0.063367
0.065110 0.056295 0.023836
-0.179126 -0.152948 -0.072253
-0.223301 -0.203894 -0.084009
0.222583 0.152317 0.087304
-0.637869 -0.679793 -0.287549
-2.391882 -2.345202 -0.818079
-0.914335 -0.847500 -0.240644
0.869387 0.884204 0.600795
-0.484524 -0.496801 -0.142824
-0.198388 -0.131365 0.045127
-0.681169 -0.616699 -0.244156
0.982363 0.985101 0.199780
0.702890 0.719421 -0.229539
7.561806 7.694663 1.584338
11.257400 11.305692 -0.045983
-20.009356 -20.255075 -1.162382
11.001450 10.621309 2.843097
-20.743900 -20.762500 2.853345
-23.036011 -22.740686 -0.382065
-2.425090 -2.520039 -0.442155
1.323451 1.558106 0.663872
1.205011 1.163406 0.281929
1.849252 1.690716 0.254960
11.631697 11.193786 2.011069
1.670083 1.726624 0.323187
0.191749 0.162612 0.099468
0.084139 0.002360 -0.016741
-0.447974 -0.264080 -0.116165
0.240312 0.043258 -0.031978
-0.148424 -0.052800 -0.112418
-0.225592 -0.116495 -0.078376
0.211045 0.203168 0.342927
-0.747273 -1.271246 -0.245297
1.000863 0.774026 0.568538
-21.131056 -21.466956 -0.979696
49.400480 48.001990 3.558689
-28.711529 -26.377104 -7.724832
-0.029230 -0.067616 -0.103145
-0.491985 -0.491456 -0.206024
-0.841325 -0.762684 -0.406943
1.207403 1.284643 0.626533
-0.452772 -0.557428 -0.123283
0.766290 0.834667 0.078550
-0.504915 -0.518042 0.110636
-2.430214 -2.512935 0.323270
0.589903 0.678326 0.510764
0.304364 0.208679 0.023919
-0.422078 -0.348512 -0.208151
-0.105417 -0.175715 -0.197879
0.422509 0.425666 0.349647
1.368289 1.359926 0.337628
-0.834784 -0.808300 -0.515985
-1.171576 -1.216656 -0.179550
-0.851804 -0.848049 -0.536504
-0.774695 -0.767713 -0.195594
3.933683 4.113455 0.357461
5.760888 5.905625 1.654613
3.767505 3.855156 0.379154
-0.457202 -0.372873 -0.317091
0.429180 0.394970 0.134192
0.037456 -0.021589 -0.018939
30.789909 29.380527 -2.986731
-9.612317 -8.373453 0.600128
-32.791465 -31.930485 -0.228511
-0.209276 -0.156437 0.041559
0.224421 0.211760 0.157884
-0.013940 -0.000718 0.028186
-0.548832 -0.497848 -0.142572
0.876405 0.824381 0.315222
0.439849 0.585352 0.140043
-0.196879 -0.188679 -0.049746
0.085780 0.022992 -0.041652
0.662154 0.572829 0.276827
-0.290127 -0.295281 -0.339479
-0.222768 -0.119849 -0.025785
-0.512847 -0.527966 -0.286092
-0.324196 -0.328233 -0.160652
-0.087825 -0.082768 -0.055632
0.036949 0.057453 0.020789
-0.236634 -0.230326 -0.109206
0.027053 0.034986 0.000046
-0.109592 -0.109707 -0.054143
-0.157605 -0.082471 -0.069679
-0.341647 -0.348484 -0.254665
-1.149290 -0.919086 -0.493665
0.237870 0.231608 0.044131
-0.069386 -0.043614 -0.076178
-0.129947 -0.116029 -0.049791
0.013485 -0.019707 -0.014474
0.069667 0.065331 0.040419
0.000797 -0.014472 0.017787
0.256614 0.170812 0.088929
0.066737 0.084892 0.033753
-0.100688 -0.066104 -0.069426
0.787840 0.781436 0.308102
0.885907 0.879126 0.378331
1.148412 1.104873 0.357967
-0.302768 -0.561867 -0.353358
0.068104 0.365465 0.189184
0.266039 0.350333 0.142819
0.136622 0.159941 -0.001923
-0.207695 -0.190128 -0.156569
0.411616 0.420937 0.263124
0.483613 0.578067 0.272910
-0.493631 -0.466515 -0.203780
-0.032975 0.057481 0.000958
0.402148 0.447008 0.227977
-0.513120 -0.401683 -0.187445
1.280118 1.142241 0.491813
0.425333 0.393320 0.023872
-0.935368 -0.941927 -0.386774
-0.514232 -0.510308 -0.281303
0.581000 0.559713 -0.203810
0.999371 1.011255 0.451880
0.276753 0.284622 -0.357473
-0.301898 -0.360740 -0.179800
-0.196237 -0.206293 0.005658
0.041570 0.039792 -0.083976
-0.355592 -0.398898 -0.254963
-0.987305 -1.030397 -0.405466
0.588308 0.610342 0.607251
0.111097 0.171043 0.073293
-0.070956 0.006800 -0.037453
0.128781 0.069280 0.047048
0.089290 0.093738 0.053058
-0.151631 -0.140305 -0.046527
-0.273525 -0.196736 -0.078479
0.227264 0.144985 0.059159
-0.058097 -0.142409 -0.097057
0.039423 -0.034027 -0.042543
0.267191 0.322469 0.138265
0.034398 0.024465 0.060378
-0.179648 -0.144919 -0.079491
0.097353 -0.041646 -0.347072
0.452771 0.402551 0.200111
-0.328332 -0.434669 -0.318611
-0.128835 -0.181686 -0.283434
0.928412 0.891680 0.252241
0.953934 0.772636 0.254652
-0.262124 -0.171560 -0.138071
-0.009279 -0.001673 -0.012624
-0.210089 -0.144284 -0.099260
40.369554 29.974929 7.275091
-6.404130 -7.208015 -1.018094
-18.408198 -14.238913 -0.597327
0.393978 0.532358 -0.127704
-0.171218 -0.241973 0.004291
1.028761 1.025426 0.464962
-0.423402 -0.419634 -0.272966
-2.504550 -2.500674 -1.442001
0.848084 0.909868 0.335963
-0.347251 -0.219632 -0.004269
0.298613 0.198502 0.271857
0.821531 1.307022 0.389341
-0.199415 -0.205642 -0.164887
0.571183 0.432993 0.186808
-0.847567 -0.601757 -0.320252
-41.796194 -41.385140 1.697039
-29.896734 -29.137184 -4.354382
45.519612 46.015063 2.645165
0.050690 0.005241 -0.009965
0.121066 0.097152 0.075247
0.112972 0.100349 -0.003476
-0.351243 -0.523518 -0.289359
-1.466575 -1.502645 -0.378553
0.974742 1.085566 0.349796
-0.239977 -0.231578 -0.111877
-0.027738 -0.003507 0.011696
0.051561 -0.024809 -0.024999
-0.142589 -0.138974 -0.007828
0.194995 0.221157 0.121490
0.188079 0.169090 0.078981
-0.031835 -0.031716 -0.007432
0.146342 0.133176 0.091321
0.233796 0.139625 0.154878
0.082429 0.043748 0.059785
0.167429 0.120146 0.056640
0.039337 0.019285 0.007681
-0.724701 -0.667169 -0.245842
0.673243 0.563580 0.226750
-0.575355 -0.635185 -0.175158
0.230813 0.347619 0.016846
0.047586 0.084907 0.120426
0.256590 0.213951 0.127922
0.615196 0.507988 0.256059
-1.412759 -1.100037 -0.715007
0.332250 0.377948 0.663213
0.319972 0.318331 0.104016
0.179060 0.000013 0.144667
0.216117 0.356768 0.095320
1.198664 1.068387 0.448012
-1.106306 -1.141390 -0.257798
0.272603 0.197807 -0.109978
0.050069 0.038643 0.004606
-0.141519 -0.103961 -0.086715
0.125705 0.051030 0.087380
-0.010791 -0.070144 0.010302
0.018088 -0.028440 -0.007598
0.208670 0.092908 0.121585
0.516208 0.588088 0.347411
0.768120 0.826792 0.310387
0.781668 0.866764 0.484616
-6.550581 -6.763468 0.466721
-4.927776 -5.421512 -0.576253
5.235868 5.143181 1.425438
-0.440871 -0.247231 -0.313247
0.621482 0.470216 0.260738
-0.070337 -0.224125 -0.141335
-0.339861 -0.254164 -0.155676
0.140647 0.193351 0.093120
0.082026 0.133728 0.060608
0.080521 0.058517 0.049896
-0.105384 -0.062905 -0.023778
-0.001765 0.037823 0.049338
-1.307690 -1.287748 -0.457708
2.031271 1.978330 0.975229
0.801857 0.778567 0.138679
0.867067 1.016307 -1.028615
1.025836 1.140932 -0.508583
-1.715271 -1.922451 0.477285
1.633595 1.680573 1.875110
-11.343049 -11.535898 -2.083374
-0.662994 -0.677347 -0.527234
-5.057416 -5.104109 0.392059
-1.444243 -1.398303 0.278281
3.266319 3.355543 0.039269
-0.380755 -0.296285 -0.176534
-0.459441 -0.496644 -0.158414
0.258229 0.285671 0.013778
-0.057464 0.001687 -0.013004
-0.032411 -0.040793 -0.018311
-0.124990 -0.149570 -0.080653
-4.763293 -4.667615 -0.466630
-1.580989 -1.528675 -1.978979
-4.158296 -4.140474 -0.536000
0.052950 -0.089113 0.053285
-0.359571 -0.420440 -0.216525
-0.349612 -0.131687 -0.135551
0.028992 -0.073856 0.011675
-0.160743 -0.162712 -0.068198
0.044525 0.039490 0.068991
1.125872 1.051001 0.518367
-0.472253 -0.367698 0.016800
-1.376381 -1.295807 -0.494991
0.270676 0.110478 0.055534
-0.387891 -0.591429 -0.188009
0.120670 0.242961 0.110898
-0.186282 -0.150462 -0.129030
0.050677 0.070022 0.025390
0.232116 0.129064 0.141113
-0.453481 -0.315940 0.152342
0.769970 0.595109 0.355491
0.386468 0.566944 0.454808
-0.098173 -0.023594 -0.031323
-0.231720 -0.341490 -0.125732
0.049998 0.229342 0.066613
0.166412 0.181264 0.097064
0.116781 0.154185 0.055966
-0.219411 -0.243529 -0.105444
-2.230042 -1.179200 0.527070
-3.977322 -3.873083 -1.150396
2.984709 3.562297 1.081145
-0.224760 -0.177760 -0.307863
0.092362 -0.020015 0.094148
-0.663135 -0.643802 -0.022199
1.302155 1.384126 0.474106
0.110697 0.069893 0.007994
0.599002 0.617965 0.250882
0.125483 0.241902 -0.265336
-0.301762 -0.351109 -0.182036
0.120794 0.100509 0.342856
1.658423 1.698148 -1.020853
0.448079 0.324101 0.275744
-2.973541 -2.965359 1.051313
-0.071778 -0.131732 0.012133
-0.629949 -0.497519 -0.389166
-0.207462 -0.100167 -0.191877
0.234999 0.198085 0.102506
0.323938 0.284973 0.197350
0.334637 0.160765 0.087473
0.649265 0.642126 1.185075
1.399043 1.306330 1.600485
1.118176 1.054579 0.176563
-0.265647 -0.312660 -1.128549
-2.577572 -2.651280 0.056372
-1.485932 -1.006969 -0.818604
-0.056806 -0.081692 -0.042653
0.088090 0.088816 0.111704
-0.134626 -0.084326 -0.021156
0.575815 0.537069 0.458535
-0.204278 -0.225141 -0.106787
0.773061 0.894354 0.452363
-0.049203 0.028566 -0.071446
0.799138 0.766723 0.419442
0.757924 0.729632 0.265879
0.032012 -0.021245 0.060879
-0.270234 -0.319647 -0.060465
-0.310580 -0.255894 -0.189291
-0.691405 -0.593930 -0.312095
-0.254547 -0.233700 -0.027481
1.127593 1.020385 0.172917
-3.872279 -3.422051 -0.702214
-0.563844 0.366770 0.642604
15.053462 13.655161 -0.190654
-0.439414 -0.290306 -0.210947
0.926389 0.768455 0.359655
-1.161360 -1.067331 -0.491979
-2.016511 -2.034766 -1.080923
-0.600818 -0.627380 -0.280403
-0.943965 -0.939074 -0.147393
-0.269964 -0.233338 -0.045450
0.557389 0.594929 0.326406
0.282088 0.376286 0.003374
-7.709708 -7.497728 -1.750219
4.425359 4.411752 1.199759
2.938014 2.877386 -0.073303
0.538437 0.523204 0.493557
-0.148841 -0.126894 -0.220091
-0.088281 -0.148818 -0.070035
4.487522 4.096060 0.584085
5.060430 5.157119 0.328197
3.331011 3.545091 -0.947572
1.293171 1.216432 0.476442
0.579341 0.551249 -0.100342
1.180149 1.110817 0.787158
9.747261 9.233595 2.700049
2.733864 3.381342 0.004188
17.877986 18.512659 0.166738
-0.062385 -0.018691 -0.019016
-0.769477 -0.884798 -0.242134
0.030096 -0.152759 0.018789
0.257055 0.251003 0.114134
-0.031865 -0.052644 -0.016056
-0.020620 -0.067082 -0.033410
4.143043 4.198656 1.728458
5.882162 5.954676 1.379014
3.834475 3.870395 0.860902
-1.382264 -1.360143 -0.447546
1.171836 1.072699 0.059872
1.953640 1.892925 0.994335
-9.040715 -8.954255 -1.268388
7.475757 8.002089 -1.280876
-3.674333 -3.333431 0.010788
-2.407799 -2.429607 -0.958075
-4.741672 -4.795433 -1.758785
1.178029 1.153026 0.198628
0.059605 -0.042124 -0.109077
-1.095522 -1.146364 -0.706308
-0.481614 -0.420671 -0.211385
0.212714 0.103174 0.108738
0.581778 0.560558 0.195963
0.099671 0.173384 0.064921
-0.740386 -0.840886 -0.370344
-0.366108 -0.371968 -0.201558
-0.379632 -0.452172 -0.313562
0.363473 0.433856 0.195083
0.615441 0.719822 0.366427
-0.327539 -0.262919 -0.177995
-0.042391 -0.330174 -0.032001
1.888829 2.022161 0.698263
1.584698 1.825292 0.836157
12.764240 12.728527 4.188916
-10.227871 -9.952829 -2.788976
-4.943203 -4.854548 -1.227792
-0.067792 -0.048248 -0.029172
-0.159405 -0.037082 -0.097591
0.073055 -0.005906 0.037067
0.003306 -0.019182 -0.007052
0.188729 0.172712 0.087820
-0.307025 -0.246119 -0.144119
-0.718763 -0.760343 1.078712
-0.239309 -0.182232 0.145749
0.170049 0.291554 0.537479
0.401577 0.430085 0.195335
0.106631 0.110665 0.061658
-0.032583 0.006018 0.008212
0.755823 0.730059 0.290426
0.543730 0.788513 0.049690
-1.476843 -1.497451 -0.829896
0.531371 0.501129 0.306892
0.166563 0.144766 -0.002703
-0.265115 -0.356438 -0.339333
0.214445 0.167700 0.057536
0.041207 0.018994 0.033260
0.065381 -0.001635 -0.069549
9.229599 9.005701 -0.184872
3.314836 3.099844 0.252264
-3.123576 -2.908095 2.335806
-1.021694 -1.031680 -0.410048
-0.171760 -0.014617 -0.100928
-1.403848 -1.360386 -0.497746
12.852862 12.859159 3.743859
-0.887280 -0.925124 0.351582
5.980224 5.951721 1.386083
-1.316533 -1.188768 -0.512551
0.835426 0.766362 0.276437
-0.490135 -0.419242 -0.146042
-1.033978 -0.986780 -0.186085
-0.969624 -0.945898 -0.524540
0.125859 0.109304 0.031704
-0.501269 -0.291941 -0.338724
0.305274 0.139860 0.028345
0.488633 0.229099 0.187482
0.158550 0.077545 0.081454
-0.395097 -0.264785 -0.206803
-0.144260 0.103787 -0.151390
-0.196129 -0.113171 -0.143368
-0.275588 -0.269144 0.017431
-0.116436 -0.114979 -0.149730
-1.145781 -1.061937 -0.280063
-0.538605 -0.512633 -0.224591
-0.401494 -0.365499 -0.391266
-0.405859 -0.394927 -0.180458
0.007012 -0.024781 0.037197
-0.117812 -0.104065 -0.050963
-0.006596 -0.002477 -0.015925
-0.025998 -0.044342 -0.097093
-0.129863 -0.154583 -0.092937
0.148047 0.151891 0.100988
-0.104880 -0.140110 -0.034145
0.012552 0.018095 -0.001494
0.135840 0.135678 0.067840
-0.047486 0.006868 -0.016920
0.018667 0.011271 0.021292
-0.176267 -0.185735 -0.088936
0.134134 0.137545 0.052969
-0.130836 -0.127037 -0.075541
0.977755 0.975093 0.370308
3.094027 3.101769 1.602479
-0.221011 -0.210009 0.192473
0.821593 0.713918 0.269207
0.309971 0.163095 0.209655
0.259931 0.213519 0.172714
0.024959 0.046757 0.035136
-0.515614 -0.576652 -0.458612
0.103134 0.090399 0.167943
1.552285 1.652567 1.538696
-10.947829 -10.721338 -0.655588
20.958321 20.727075 0.295786
-0.199994 -0.204138 -0.094588
0.002922 -0.025238 -0.009364
-0.064458 -0.100406 -0.046220
-16.179030 -16.179905 -1.052513
14.041590 14.054329 0.257664
2.946984 2.950540 2.884605
7.963505 7.794109 0.136239
21.698221 21.592763 0.205543
37.169526 37.086118 1.267154
0.122747 0.171278 0.079623
0.262448 0.281869 0.137722
-0.190329 -0.272409 -0.109920
0.491129 0.421534 0.227064
-0.219729 -0.263708 -0.035574
-0.258091 -0.249896 0.092254
-1.103097 -0.963742 -0.598915
0.128211 0.047974 0.004138
-0.833036 -0.747321 -0.477103
0.605526 0.525706 0.230370
-0.024376 -0.017833 0.033031
-0.008904 0.050015 0.030796
0.116938 0.146207 0.059641
0.107490 0.003422 -0.004136
0.373900 0.331073 0.286919
-0.252890 -0.291416 -0.100795
-0.176599 -0.084003 -0.042494
0.265784 0.260538 0.122761
0.317732 0.361985 0.214869
-0.449365 -0.423552 -0.160339
0.717521 0.584950 0.145753
-2.569888 -2.483119 -1.354655
0.504463 0.457405 0.072296
0.146550 0.243673 0.067527
-0.525610 -0.439394 -0.229547
-0.313711 -0.311114 -0.312103
-1.218014 -1.178202 -0.453146
5.703453 5.769656 1.655534
1.238383 1.320501 0.787941
-1.918226 -1.889645 0.060709
-1.087982 -1.162341 -0.636150
0.335512 0.296379 0.181935
-0.872647 -0.722869 -0.240310
-0.798526 -0.774498 -0.438277
0.030528 0.032896 -0.091539
1.475293 1.467373 0.792846
-1.080249 -1.055996 -0.329276
0.623210 0.688120 0.193945
0.901945 0.925819 1.157489
-0.111721 -0.116523 0.014434
-0.125086 -0.104107 -0.040013
0.283980 0.263206 0.127673
-0.123712 -0.066287 -0.092345
-0.298004 -0.314097 -0.121733
0.371370 0.388946 0.372856
-0.700463 -0.749058 -0.225464
0.350029 0.321874 0.174298
4.082554 4.103987 0.050719
-9.321813 -9.718555 -1.425826
22.341119 23.096130 3.083584
-29.073462 -29.474445 -4.175757
-0.043230 -0.023829 0.065692
0.232312 0.267238 0.135916
-0.791512 -0.861324 -0.323048
0.589909 0.621619 0.279561
-0.086452 -0.089139 0.007461
0.790954 0.910982 0.518330
0.007060 -0.031526 -0.158576
2.139190 2.078944 0.677585
-0.669354 -0.694910 -0.258923
-3.170054 -3.133104 0.909705
3.572985 3.678698 -0.549383
-2.079984 -1.888790 -0.129766
-0.179525 -0.265423 -0.171780
-0.664644 -0.292121 -0.419492
-0.107552 -0.196982 -0.042901
1.118335 0.971989 0.392178
-0.035891 -0.021869 -0.081191
-0.230200 -0.238685 -0.091394
0.254192 0.231509 0.082314
-0.027679 -0.017397 -0.002973
-0.069232 -0.053090 -0.058440
2.938946 2.906429 0.685554
1.602968 1.554033 -0.070531
1.882434 1.860258 0.957852
0.019884 0.058504 0.015754
-0.242399 -0.201527 -0.119484
-0.053896 -0.069101 -0.012265
-1.233553 -1.296758 -0.265262
-0.941112 -1.051700 -0.296711
-1.913765 -1.981981 -0.301647
-0.101013 -0.091030 -0.028082
-0.257765 -0.212056 -0.113325
-0.141026 -0.114937 -0.073601
0.459541 0.465711 -0.020252
0.044957 0.065208 -0.133450
-1.219653 -1.086269 -0.408869
0.282070 0.285122 0.146664
-0.130747 -0.230626 -0.075819
0.316920 0.275200 0.162995
0.277458 0.301252 0.121902
0.339842 0.210255 0.147794
0.200515 0.200066 0.095108
1.964747 1.829033 0.923198
13.802633 13.898099 -3.699924
-6.797108 -6.766450 -0.512175
-2.159825 -2.250067 -0.921365
-1.386430 -1.330050 -0.386149
1.351945 1.363934 0.791184
0.027923 0.036122 0.028384
-0.031193 -0.041480 -0.023301
-0.106507 -0.069087 -0.041433
0.513121 0.554384 0.096836
0.510633 0.348686 0.251516
-0.836404 -0.727779 -0.424282
0.045359 0.021107 0.018820
1.129093 0.980574 0.364088
-0.325554 -0.332832 -0.201559
-0.242350 -0.277165 -0.081987
0.338298 0.513347 0.140863
0.752853 0.827994 0.343141
-1.576545 -1.528481 -0.885281
0.879233 0.891819 0.428558
-0.563047 -0.521839 -0.165436
0.373297 0.372431 0.165453
-0.455943 -0.447055 -0.158035
0.316172 0.307398 0.171439
-4.624335 -4.595242 -1.232081
4.148630 4.086112 0.875395
0.361349 0.392617 -0.284670
0.191761 0.337430 0.261142
0.474858 0.247881 0.219434
-0.326780 -0.260379 -0.231665
4.309786 4.515389 0.224872
1.122711 1.091684 1.524054
3.820190 3.733462 0.467828
-0.058262 -0.085837 -0.017018
-0.231316 -0.152147 -0.131856
-0.077690 -0.084786 -0.038169
0.220798 0.260429 0.260373
-0.193751 -0.192115 -0.008384
0.675163 0.661722 0.227361
28.223845 28.897883 2.012178
1.667036 1.601199 1.992773
2.257183 2.142822 0.360426
0.425663 0.502366 0.530316
-0.834001 -0.750610 -0.517905
-1.848942 -2.108981 -0.744148
6.197475 6.283384 1.469405
-8.922998 -8.901923 -2.658988
-1.407459 -1.433903 -1.090898
0.276162 0.192964 0.141192
-0.312382 -0.239920 -0.090188
-0.124383 -0.050650 0.032767
0.038383 -0.334904 -0.015226
0.580573 0.290461 0.061912
0.432994 0.437942 0.122431
0.591877 0.604621 0.590877
1.101066 1.156566 -0.570665
0.662744 0.643152 0.470947
1.868641 1.850374 0.392554
2.179599 2.300449 0.817394
-3.378522 -3.191562 -0.851278
-0.245486 -0.376594 -0.101022
0.492013 0.512849 0.230766
0.206400 0.189346 0.098182
-0.774146 -0.416022 -0.411050
0.425224 0.429217 0.420013
-0.234394 -0.046816 -0.222947
-0.372377 -0.437083 -0.162813
-0.323233 -0.345579 -0.104738
0.136487 0.155393 0.104379
-28.798574 -28.493653 1.186001
0.701070 0.635311 1.390389
-6.923711 -6.915604 -0.073532
-0.843800 -1.194921 -1.369307
5.418124 4.974698 -0.679035
0.898354 0.847189 -1.534736
0.493996 0.554384 0.361561
2.037669 2.008828 0.784139
0.316290 0.306800 0.078578
0.673150 0.698732 0.236856
-0.854955 -0.859418 -0.434566
0.055980 -0.070074 0.003686
-4.367396 -4.305999 -0.312466
21.925878 22.066150 4.057525
-2.412090 -2.603008 1.190602
0.400750 0.313859 -1.003390
-2.278713 -2.275786 -0.494311
2.400352 2.296943 -1.427711
0.776407 0.746688 0.268917
-0.326937 -0.311913 0.008899
-0.179588 -0.176332 0.077199
-8.156038 -8.332868 0.370562
-37.235845 -37.502684 -3.479541
-15.843584 -15.733863 2.626565
0.131456 0.134812 0.136476
0.622556 0.607826 0.588243
-0.238401 -0.208277 -0.212496
0.014350 -0.024934 -0.025887
-0.376193 -0.241561 0.178533
-2.766274 -2.858201 -1.008854
0.681657 0.657797 0.158456
1.763024 1.665681 0.726418
-0.589026 -0.542963 -0.368373
-1.228668 -1.188695 -1.143694
18.357649 18.472074 5.151897
-3.408351 -3.412221 -0.801671
-0.404278 -0.156397 -0.100949
-0.424883 -0.290222 -0.178528
-0.741547 -0.650250 -0.285132
-2.087030 -2.043016 -0.710941
1.778162 1.718535 0.478505
0.777830 0.709476 0.175930
-2.988034 -2.790737 -1.182623
-0.025794 0.215208 0.380808
0.139326 0.083177 -0.144281
-0.335355 -0.258441 -0.119223
-0.310059 -0.325619 -0.154099
-0.102754 -0.089306 -0.050406
0.126495 0.078473 0.070996
-0.166654 -0.160859 -0.038919
-0.177689 -0.117304 -0.029330
0.064509 0.066482 0.070393
0.264918 0.187752 0.090889
-0.497274 -0.571107 -0.225772
-0.470761 -0.431758 -0.247118
-0.349015 -0.305473 -0.117702
0.099647 0.042023 0.048342
-1.959666 -1.897381 -0.491007
-0.214650 -0.182987 -0.156319
1.341730 1.347812 0.766063
1.419179 1.521577 0.419769
1.274069 1.169796 0.991436
-0.887882 -0.947001 -0.906400
0.010925 0.000814 0.013201
0.213474 0.226929 0.119057
0.070401 0.152248 0.024423
-3.409372 -3.138419 -1.485773
-5.372531 -3.848925 -1.427847
2.744349 2.002017 0.717662
-0.061567 -0.055513 -0.041578
0.063478 0.055254 0.140981
0.173769 0.217219 0.102637
-0.442826 -0.431643 -0.020720
0.773512 0.708800 0.315049
-0.528009 -0.467773 0.011088
12.985630 12.918935 1.432342
4.959723 5.025983 -0.535247
2.311866 2.260157 0.748410
0.059191 0.167827 0.211723
1.682894 1.494935 0.588713
0.669151 0.508688 0.302228
-0.558436 -1.295831 -0.534572
-0.195463 -0.176159 0.175817
-0.389517 -0.365065 -0.012929
0.095831 0.098756 0.039508
-0.148871 -0.095742 -0.039703
-0.200538 -0.298222 -0.189507
-0.596751 -0.446062 -0.392883
0.971172 1.117924 0.596037
0.721346 0.623529 0.377886
0.028792 -0.040784 0.029699
-0.108194 -0.089255 -0.044325
0.043663 0.020711 0.013196
0.621945 0.652756 0.198886
-0.201052 -0.043597 -0.034105
0.446410 0.430569 0.232011
-0.547855 -0.479521 -0.251378
-0.245158 -0.109600 -0.007989
1.326752 1.176511 0.591551
-0.204952 -0.214415 -0.076870
0.065703 0.010732 0.012412
0.100397 0.129443 0.032383
-0.198881 -0.178896 0.203013
0.789994 0.848092 -0.114644
1.986984 1.985134 0.593196
